instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,3097,4500,0.98,1e-05,0.92,132504.000000000,0.146873023,1
input-150.tsp,3100,4500,0.98,1e-05,0.92,133120.000000000,33759.799608585,0
input-150.tsp,3099,4500,0.98,1e-05,0.92,133120.000000000,0.164484910,1
input-150.tsp,3098,4500,0.98,1e-05,0.92,131328.000000000,0.166005798,1
input-150.tsp,3101,4500,0.98,1e-05,0.92,129536.000000000,0.154069294,1
input-150.tsp,3102,4500,0.98,1e-05,0.92,131104.000000000,0.173054160,1
input-150.tsp,3103,4500,0.98,1e-05,0.92,131268.000000000,0.184932429,1
input-150.tsp,3104,4500,0.98,1e-05,0.92,133120.000000000,41081.375469790,0
input-150.tsp,3105,4500,0.98,1e-05,0.92,131000.000000000,0.157295473,1
input-150.tsp,3106,4500,0.98,1e-05,0.92,131584.000000000,0.164926073,1
input-150.tsp,3107,4500,0.98,1e-05,0.92,132097.250000000,0.166824302,1
input-150.tsp,3108,4500,0.98,1e-05,0.92,132096.000000000,33759.786076065,0
input-150.tsp,3109,4500,0.98,1e-05,0.92,131844.000000000,0.174398339,1
input-150.tsp,3110,4500,0.98,1e-05,0.92,131858.500000000,0.167924354,1
input-150.tsp,3111,4500,0.98,1e-05,0.92,131136.000000000,0.161801669,1
input-150.tsp,3112,4500,0.98,1e-05,0.92,129024.000000000,0.153525158,1
input-150.tsp,3113,4500,0.98,1e-05,0.92,128768.000000000,0.162252356,1
input-150.tsp,3114,4500,0.98,1e-05,0.92,133248.000000000,41081.389786510,0
input-150.tsp,3115,4500,0.98,1e-05,0.92,136194.000000000,0.166149414,1
input-150.tsp,3117,4500,0.98,1e-05,0.92,132204.000000000,0.170175480,1
input-150.tsp,3116,4500,0.98,1e-05,0.92,131968.000000000,0.169085677,1
input-150.tsp,3118,4500,0.98,1e-05,0.92,131144.687988281,0.163325512,1
input-150.tsp,3119,4500,0.98,1e-05,0.92,128896.000000000,0.169605659,1
input-150.tsp,3120,4500,0.98,1e-05,0.92,131200.000000000,0.147562776,1
input-150.tsp,3121,4500,0.98,1e-05,0.92,133632.000000000,0.176097642,1
input-150.tsp,3122,4500,0.98,1e-05,0.92,129856.000000000,0.170482478,1
input-150.tsp,3123,4500,0.98,1e-05,0.92,128480.000000000,0.176801399,1
input-150.tsp,3125,4500,0.98,1e-05,0.92,126976.000000000,0.172886870,1
input-150.tsp,3124,4500,0.98,1e-05,0.92,130816.000000000,0.174883380,1
input-150.tsp,3126,4500,0.98,1e-05,0.92,132096.000000000,0.158982311,1
input-150.tsp,3127,4500,0.98,1e-05,0.92,130232.000000000,0.159097461,1
input-150.tsp,3128,4500,0.98,1e-05,0.92,132104.000000000,0.159169077,1
input-150.tsp,3129,4500,0.98,1e-05,0.92,132160.000000000,0.151638442,1
input-150.tsp,3130,4500,0.98,1e-05,0.92,135168.000000000,0.158544659,1
input-150.tsp,3131,4500,0.98,1e-05,0.92,130048.000000000,0.168316357,1
input-150.tsp,3132,4500,0.98,1e-05,0.92,132096.000000000,0.172380644,1
input-150.tsp,3133,4500,0.98,1e-05,0.92,133408.250000000,0.176072547,1
input-150.tsp,3134,4500,0.98,1e-05,0.92,130816.000000000,0.156235205,1
input-150.tsp,3135,4500,0.98,1e-05,0.92,126943.999511719,0.162117495,1
input-150.tsp,3136,4500,0.98,1e-05,0.92,131840.000000000,0.179481191,1
input-150.tsp,3137,4500,0.98,1e-05,0.92,132640.000000000,0.167877605,1
input-150.tsp,3138,4500,0.98,1e-05,0.92,132616.000000000,41081.368015856,0
input-150.tsp,3139,4500,0.98,1e-05,0.92,132246.000000000,0.163638764,1
input-150.tsp,3141,4500,0.98,1e-05,0.92,130682.000000000,0.169155567,1
input-150.tsp,3140,4500,0.98,1e-05,0.92,130813.687500000,0.144423349,1
input-150.tsp,3142,4500,0.98,1e-05,0.92,133120.000000000,0.173935584,1
input-150.tsp,3143,4500,0.98,1e-05,0.92,129024.000000000,0.168562069,1
input-150.tsp,3144,4500,0.98,1e-05,0.92,131322.000000000,0.164079713,1
input-150.tsp,3145,4500,0.98,1e-05,0.92,131831.006347656,0.169671128,1
input-150.tsp,3146,4500,0.98,1e-05,0.92,130304.000000000,0.171171304,1
input-150.tsp,3147,4500,0.98,1e-05,0.92,128959.250000000,0.163372070,1
input-150.tsp,3148,4500,0.98,1e-05,0.92,133056.000000000,0.154316585,1
input-150.tsp,3149,4500,0.98,1e-05,0.92,131392.000000000,0.167869356,1
input-150.tsp,3150,4500,0.98,1e-05,0.92,131648.000000000,0.172175914,1
input-150.tsp,3152,4500,0.98,1e-05,0.92,129016.000000000,0.168228751,1
input-150.tsp,3151,4500,0.98,1e-05,0.92,129024.000000000,0.155660755,1
input-150.tsp,3153,4500,0.98,1e-05,0.92,130048.000000000,0.172670397,1
input-150.tsp,3154,4500,0.98,1e-05,0.92,131880.000000000,0.166111257,1
input-150.tsp,3156,4500,0.98,1e-05,0.92,126976.000000000,0.161675433,1
input-150.tsp,3155,4500,0.98,1e-05,0.92,132433.000000000,41081.367326678,0
input-150.tsp,3157,4500,0.98,1e-05,0.92,130688.000000000,0.177957184,1
input-150.tsp,3158,4500,0.98,1e-05,0.92,132096.000000000,0.177763215,1
input-150.tsp,3159,4500,0.98,1e-05,0.92,135168.000000000,0.157751157,1
input-150.tsp,3160,4500,0.98,1e-05,0.92,133120.008789062,0.172497383,1
input-150.tsp,3161,4500,0.98,1e-05,0.92,132676.000000000,0.145711185,1
input-150.tsp,3162,4500,0.98,1e-05,0.92,131424.000000000,0.153245637,1
input-150.tsp,3163,4500,0.98,1e-05,0.92,133120.000000000,0.150718220,1
input-150.tsp,3164,4500,0.98,1e-05,0.92,135170.281250000,0.155519804,1
input-150.tsp,3165,4500,0.98,1e-05,0.92,131288.000000000,0.152002210,1
input-150.tsp,3166,4500,0.98,1e-05,0.92,131784.000000000,0.172102284,1
input-150.tsp,3168,4500,0.98,1e-05,0.92,130495.000000000,0.166258797,1
input-150.tsp,3167,4500,0.98,1e-05,0.92,131200.000000000,0.150779179,1
input-150.tsp,3169,4500,0.98,1e-05,0.92,132096.000000000,0.166644074,1
input-150.tsp,3170,4500,0.98,1e-05,0.92,134400.000000000,0.153607176,1
input-150.tsp,3171,4500,0.98,1e-05,0.92,131584.000000000,0.165114639,1
input-150.tsp,3172,4500,0.98,1e-05,0.92,129959.000000000,0.177580727,1
input-150.tsp,3173,4500,0.98,1e-05,0.92,135424.062988281,0.173695402,1
input-150.tsp,3174,4500,0.98,1e-05,0.92,128960.000000000,0.170115372,1
input-150.tsp,3175,4500,0.98,1e-05,0.92,128926.000000000,0.167910640,1
input-150.tsp,3176,4500,0.98,1e-05,0.92,132144.082031250,0.151413648,1
input-150.tsp,3177,4500,0.98,1e-05,0.92,130880.000000000,0.167149005,1
input-150.tsp,3178,4500,0.98,1e-05,0.92,132256.000000000,41081.371102166,0
input-150.tsp,3180,4500,0.98,1e-05,0.92,129884.851562500,0.160191813,1
input-150.tsp,3179,4500,0.98,1e-05,0.92,131080.000000000,0.153083734,1
input-150.tsp,3181,4500,0.98,1e-05,0.92,131128.000000000,0.175070544,1
input-150.tsp,3182,4500,0.98,1e-05,0.92,132096.000000000,0.167902224,1
input-150.tsp,3183,4500,0.98,1e-05,0.92,130816.000000000,0.163888967,1
input-150.tsp,3185,4500,0.98,1e-05,0.92,133152.000000000,0.149065552,1
input-150.tsp,3184,4500,0.98,1e-05,0.92,126976.000000000,0.174314915,1
input-150.tsp,3186,4500,0.98,1e-05,0.92,130560.000000000,0.524888196,1
input-150.tsp,3188,4500,0.98,1e-05,0.92,129024.000000000,0.164465256,1
input-150.tsp,3187,4500,0.98,1e-05,0.92,129024.000000000,0.154661451,1
input-150.tsp,3189,4500,0.98,1e-05,0.92,130745.719238281,0.166375714,1
input-150.tsp,3190,4500,0.98,1e-05,0.92,131475.562500000,0.184878289,1
input-150.tsp,3193,4500,0.98,1e-05,0.92,129024.000000000,0.155034255,1
input-150.tsp,3191,4500,0.98,1e-05,0.92,131776.000000000,0.166369987,1
input-150.tsp,3192,4500,0.98,1e-05,0.92,132096.000000000,0.154628963,1
input-150.tsp,3194,4500,0.98,1e-05,0.92,126912.000000000,0.150308650,1
input-150.tsp,3196,4500,0.98,1e-05,0.92,131506.062500000,0.175258422,1
input-150.tsp,3195,4500,0.98,1e-05,0.92,135168.000000000,0.155605954,1
input-150.tsp,3197,4500,0.98,1e-05,0.92,131328.000000000,33759.802977435,0
input-150.tsp,3198,4500,0.98,1e-05,0.92,131623.531250000,0.155104669,1
input-150.tsp,3201,4500,0.98,1e-05,0.92,128959.796386719,0.169832610,1
input-150.tsp,3200,4500,0.98,1e-05,0.92,131328.000000000,0.170409405,1
input-150.tsp,3199,4500,0.98,1e-05,0.92,131600.000000000,0.180877639,1
input-150.tsp,3202,4500,0.98,1e-05,0.92,135168.000976562,0.164383347,1
input-150.tsp,3203,4500,0.98,1e-05,0.92,130912.000000000,0.168031366,1
input-150.tsp,3204,4500,0.98,1e-05,0.92,135168.000000000,0.171902674,1
input-150.tsp,3205,4500,0.98,1e-05,0.92,133514.750000000,0.175445409,1
input-150.tsp,3206,4500,0.98,1e-05,0.92,131584.000000000,0.175905138,1
input-150.tsp,3207,4500,0.98,1e-05,0.92,131328.000000000,0.171037548,1
input-150.tsp,3208,4500,0.98,1e-05,0.92,131085.020019531,0.177176294,1
input-150.tsp,3209,4500,0.98,1e-05,0.92,132385.516113281,0.170709490,1
input-150.tsp,3211,4500,0.98,1e-05,0.92,130624.000000000,0.165162995,1
input-150.tsp,3210,4500,0.98,1e-05,0.92,131687.193847656,0.165406963,1
input-150.tsp,3212,4500,0.98,1e-05,0.92,131123.353515625,0.143885727,1
input-150.tsp,3213,4500,0.98,1e-05,0.92,129536.000000000,0.158774458,1
input-150.tsp,3214,4500,0.98,1e-05,0.92,135168.000488281,0.163279715,1
input-150.tsp,3215,4500,0.98,1e-05,0.92,130304.000000000,33760.098083421,0
input-150.tsp,3216,4500,0.98,1e-05,0.92,133120.000000000,0.171888515,1
input-150.tsp,3217,4500,0.98,1e-05,0.92,129024.000000000,0.164411660,1
input-150.tsp,3219,4500,0.98,1e-05,0.92,135680.016113281,0.159214034,1
input-150.tsp,3218,4500,0.98,1e-05,0.92,133120.000000000,0.143558661,1
input-150.tsp,3220,4500,0.98,1e-05,0.92,130560.000000000,0.162542747,1
input-150.tsp,3221,4500,0.98,1e-05,0.92,131584.000000000,0.146681931,1
input-150.tsp,3222,4500,0.98,1e-05,0.92,134276.000000000,0.158087941,1
input-150.tsp,3223,4500,0.98,1e-05,0.92,132752.000000000,33759.797057469,0
input-150.tsp,3224,4500,0.98,1e-05,0.92,132225.625000000,0.166381695,1
input-150.tsp,3225,4500,0.98,1e-05,0.92,129872.000000000,0.166873334,1
input-150.tsp,3226,4500,0.98,1e-05,0.92,131970.265625000,0.183316165,1
input-150.tsp,3227,4500,0.98,1e-05,0.92,130287.000000000,0.165906597,1
input-150.tsp,3229,4500,0.98,1e-05,0.92,133120.000000000,0.168642114,1
input-150.tsp,3228,4500,0.98,1e-05,0.92,133120.000000000,0.172607513,1
input-150.tsp,3230,4500,0.98,1e-05,0.92,131328.000000000,34352.341337928,0
input-150.tsp,3231,4500,0.98,1e-05,0.92,134208.000000000,0.166138936,1
input-150.tsp,3232,4500,0.98,1e-05,0.92,128512.000000000,0.168797664,1
input-150.tsp,3233,4500,0.98,1e-05,0.92,130048.000000000,0.165637604,1
input-150.tsp,3235,4500,0.98,1e-05,0.92,129024.000000000,0.168124618,1
input-150.tsp,3234,4500,0.98,1e-05,0.92,132272.563476562,0.164997948,1
input-150.tsp,3237,4500,0.98,1e-05,0.92,133696.000000000,0.145546389,1
input-150.tsp,3236,4500,0.98,1e-05,0.92,130080.000000000,0.163676033,1
input-150.tsp,3238,4500,0.98,1e-05,0.92,130800.000000000,0.162277423,1
input-150.tsp,3239,4500,0.98,1e-05,0.92,130540.000000000,0.163095468,1
input-150.tsp,3240,4500,0.98,1e-05,0.92,129536.000000000,0.163647085,1
input-150.tsp,3241,4500,0.98,1e-05,0.92,131200.000000000,0.158977645,1
input-150.tsp,3242,4500,0.98,1e-05,0.92,122880.000000000,0.180743085,1
input-150.tsp,3243,4500,0.98,1e-05,0.92,129024.000000000,0.150088535,1
input-150.tsp,3244,4500,0.98,1e-05,0.92,132224.000000000,0.159504425,1
input-150.tsp,3245,4500,0.98,1e-05,0.92,133152.000000000,0.179764790,1
input-150.tsp,3246,4500,0.98,1e-05,0.92,129697.500000000,0.167664431,1
input-150.tsp,3247,4500,0.98,1e-05,0.92,131584.000000000,0.156538739,1
input-150.tsp,3248,4500,0.98,1e-05,0.92,131132.698730469,0.169526293,1
input-150.tsp,3249,4500,0.98,1e-05,0.92,133120.000000000,0.144346154,1
input-150.tsp,3251,4500,0.98,1e-05,0.92,131520.000000000,33759.804607002,0
input-150.tsp,3250,4500,0.98,1e-05,0.92,131584.000000000,0.152660442,1
input-150.tsp,3252,4500,0.98,1e-05,0.92,128958.750000000,0.171526960,1
input-150.tsp,3253,4500,0.98,1e-05,0.92,131080.000000000,0.182026009,1
input-150.tsp,3254,4500,0.98,1e-05,0.92,131648.000000000,0.150619828,1
input-150.tsp,3255,4500,0.98,1e-05,0.92,134176.000000000,0.145940337,1
input-150.tsp,3256,4500,0.98,1e-05,0.92,133280.000000000,0.174140001,1
input-150.tsp,3257,4500,0.98,1e-05,0.92,129024.000000000,0.163400786,1
input-150.tsp,3258,4500,0.98,1e-05,0.92,128927.500000000,0.167917835,1
input-150.tsp,3259,4500,0.98,1e-05,0.92,128248.000000000,0.167440352,1
input-150.tsp,3260,4500,0.98,1e-05,0.92,133120.000000000,0.169666969,1
input-150.tsp,3261,4500,0.98,1e-05,0.92,130460.884765625,0.161749940,1
input-150.tsp,3262,4500,0.98,1e-05,0.92,130048.000000000,0.162932268,1
input-150.tsp,3263,4500,0.98,1e-05,0.92,132096.000000000,0.166366052,1
input-150.tsp,3264,4500,0.98,1e-05,0.92,130884.000000000,0.167372351,1
input-150.tsp,3265,4500,0.98,1e-05,0.92,129024.000000000,0.171811310,1
input-150.tsp,3266,4500,0.98,1e-05,0.92,130304.000000000,0.166258172,1
input-150.tsp,3267,4500,0.98,1e-05,0.92,129888.000000000,0.166591345,1
input-150.tsp,3268,4500,0.98,1e-05,0.92,132311.000000000,0.160852787,1
input-150.tsp,3269,4500,0.98,1e-05,0.92,133376.000000000,0.175016140,1
input-150.tsp,3270,4500,0.98,1e-05,0.92,127744.000000000,0.156298555,1
input-150.tsp,3271,4500,0.98,1e-05,0.92,133120.000000000,28738.902100785,0
input-150.tsp,3272,4500,0.98,1e-05,0.92,133120.000000000,0.157445243,1
input-150.tsp,3273,4500,0.98,1e-05,0.92,128992.000000000,0.161338606,1
input-150.tsp,3274,4500,0.98,1e-05,0.92,133120.000000000,0.151336087,1
input-150.tsp,3276,4500,0.98,1e-05,0.92,130048.000000000,0.161490052,1
input-150.tsp,3275,4500,0.98,1e-05,0.92,130246.198242188,33759.802379550,0
input-150.tsp,3278,4500,0.98,1e-05,0.92,133376.000000000,0.152023569,1
input-150.tsp,3277,4500,0.98,1e-05,0.92,131296.000000000,0.174187000,1
input-150.tsp,3279,4500,0.98,1e-05,0.92,132071.000000000,0.172218626,1
input-150.tsp,3280,4500,0.98,1e-05,0.92,131232.000000000,0.166368004,1
input-150.tsp,3281,4500,0.98,1e-05,0.92,131203.774902344,0.169006037,1
input-150.tsp,3282,4500,0.98,1e-05,0.92,134144.001953125,0.173931622,1
input-150.tsp,3283,4500,0.98,1e-05,0.92,132580.578125000,0.173772522,1
input-150.tsp,3284,4500,0.98,1e-05,0.92,132800.000000000,0.165207179,1
input-150.tsp,3285,4500,0.98,1e-05,0.92,131136.000000000,0.161529487,1
input-150.tsp,3286,4500,0.98,1e-05,0.92,132425.000000000,0.173522961,1
input-150.tsp,3287,4500,0.98,1e-05,0.92,130560.000000000,0.170360554,1
input-150.tsp,3288,4500,0.98,1e-05,0.92,131382.125000000,0.169032276,1
input-150.tsp,3289,4500,0.98,1e-05,0.92,130560.000000000,0.175921587,1
input-150.tsp,3290,4500,0.98,1e-05,0.92,131299.875000000,0.168118902,1
input-150.tsp,3291,4500,0.98,1e-05,0.92,135168.000000000,0.162822964,1
input-150.tsp,3292,4500,0.98,1e-05,0.92,128512.000000000,0.164001332,1
input-150.tsp,3293,4500,0.98,1e-05,0.92,134145.000000000,0.161060365,1
input-150.tsp,3294,4500,0.98,1e-05,0.92,130688.000000000,0.174511647,1
input-150.tsp,3295,4500,0.98,1e-05,0.92,132096.250000000,0.161172675,1
input-150.tsp,3296,4500,0.98,1e-05,0.92,131912.628417969,0.170096901,1
input-150.tsp,3297,4500,0.98,1e-05,0.92,130560.000000000,0.164548617,1
input-150.tsp,3298,4500,0.98,1e-05,0.92,126976.000000000,0.161474850,1
input-150.tsp,3299,4500,0.98,1e-05,0.92,132288.000000000,0.171687632,1
input-150.tsp,3300,4500,0.98,1e-05,0.92,129920.000000000,0.169175573,1
input-150.tsp,3301,4500,0.98,1e-05,0.92,132096.000000000,0.169728103,1
input-150.tsp,3302,4500,0.98,1e-05,0.92,132167.000000000,0.165808744,1
input-150.tsp,3303,4500,0.98,1e-05,0.92,133120.000000000,0.172059208,1
input-150.tsp,3304,4500,0.98,1e-05,0.92,131483.500000000,33759.792302085,0
input-150.tsp,3305,4500,0.98,1e-05,0.92,131328.000000000,0.160443756,1
input-150.tsp,3306,4500,0.98,1e-05,0.92,132096.000000000,0.168849100,1
input-150.tsp,3308,4500,0.98,1e-05,0.92,128768.000000000,0.162627043,1
input-150.tsp,3307,4500,0.98,1e-05,0.92,131584.000000000,0.164078570,1
input-150.tsp,3309,4500,0.98,1e-05,0.92,132096.000000000,0.175604528,1
input-150.tsp,3310,4500,0.98,1e-05,0.92,131584.000000000,0.164372148,1
input-150.tsp,3311,4500,0.98,1e-05,0.92,135168.000000000,0.149100680,1
input-150.tsp,3312,4500,0.98,1e-05,0.92,132608.000000000,0.156863122,1
input-150.tsp,3313,4500,0.98,1e-05,0.92,131498.250000000,0.163146598,1
input-150.tsp,3314,4500,0.98,1e-05,0.92,129024.000000000,0.157665791,1
input-150.tsp,3315,4500,0.98,1e-05,0.92,135680.000000000,0.167369100,1
input-150.tsp,3316,4500,0.98,1e-05,0.92,132096.000000000,33759.795974610,0
input-150.tsp,3317,4500,0.98,1e-05,0.92,130880.000000000,0.162685574,1
input-150.tsp,3318,4500,0.98,1e-05,0.92,132247.500000000,0.168297647,1
input-150.tsp,3319,4500,0.98,1e-05,0.92,133378.064453125,0.159866696,1
input-150.tsp,3320,4500,0.98,1e-05,0.92,131337.815429688,0.156659761,1
input-150.tsp,3321,4500,0.98,1e-05,0.92,132096.000000000,0.158432665,1
input-150.tsp,3322,4500,0.98,1e-05,0.92,135296.000488281,0.174836512,1
input-150.tsp,3323,4500,0.98,1e-05,0.92,131712.000000000,0.162641278,1
input-150.tsp,3324,4500,0.98,1e-05,0.92,131712.000000000,0.162199587,1
input-150.tsp,3325,4500,0.98,1e-05,0.92,128448.000000000,0.172918321,1
input-150.tsp,3326,4500,0.98,1e-05,0.92,131224.856933594,0.161285341,1
input-150.tsp,3327,4500,0.98,1e-05,0.92,133376.000000000,0.159262852,1
input-150.tsp,3328,4500,0.98,1e-05,0.92,135185.000488281,33759.801162865,0
input-150.tsp,3329,4500,0.98,1e-05,0.92,131584.000000000,0.150804900,1
input-150.tsp,3330,4500,0.98,1e-05,0.92,126976.000000000,0.162888814,1
input-150.tsp,3331,4500,0.98,1e-05,0.92,130880.000000000,0.151705195,1
input-150.tsp,3332,4500,0.98,1e-05,0.92,135168.000488281,0.151288614,1
input-150.tsp,3333,4500,0.98,1e-05,0.92,128832.000000000,0.152071489,1
input-150.tsp,3334,4500,0.98,1e-05,0.92,128992.000000000,0.156457101,1
input-150.tsp,3335,4500,0.98,1e-05,0.92,129024.000000000,0.159249316,1
input-150.tsp,3336,4500,0.98,1e-05,0.92,131328.000000000,0.165678698,1
input-150.tsp,3337,4500,0.98,1e-05,0.92,132096.000000000,0.165370777,1
input-150.tsp,3338,4500,0.98,1e-05,0.92,131456.000000000,0.172926085,1
input-150.tsp,3339,4500,0.98,1e-05,0.92,129024.000000000,0.164486634,1
input-150.tsp,3340,4500,0.98,1e-05,0.92,130816.000000000,0.152925515,1
input-150.tsp,3341,4500,0.98,1e-05,0.92,130160.000000000,0.167892475,1
input-150.tsp,3342,4500,0.98,1e-05,0.92,131584.000000000,0.161043995,1
input-150.tsp,3343,4500,0.98,1e-05,0.92,135168.000000000,0.161195852,1
input-150.tsp,3344,4500,0.98,1e-05,0.92,128984.000000000,0.151656251,1
input-150.tsp,3345,4500,0.98,1e-05,0.92,126975.998535156,0.168019648,1
input-150.tsp,3347,4500,0.98,1e-05,0.92,132096.000000000,0.159722300,1
input-150.tsp,3346,4500,0.98,1e-05,0.92,135680.000000000,41081.378182397,0
input-150.tsp,3349,4500,0.98,1e-05,0.92,130048.000000000,0.188846067,1
input-150.tsp,3348,4500,0.98,1e-05,0.92,131332.968750000,33759.799291167,0
input-150.tsp,3350,4500,0.98,1e-05,0.92,130816.000000000,0.164562740,1
input-150.tsp,3351,4500,0.98,1e-05,0.92,132352.000000000,0.164384802,1
input-150.tsp,3352,4500,0.98,1e-05,0.92,131712.000000000,0.179299645,1
input-150.tsp,3353,4500,0.98,1e-05,0.92,132193.503906250,0.154043272,1
input-150.tsp,3355,4500,0.98,1e-05,0.92,132096.000000000,0.173353806,1
input-150.tsp,3354,4500,0.98,1e-05,0.92,132160.000000000,0.148908029,1
input-150.tsp,3357,4500,0.98,1e-05,0.92,132128.000000000,0.163158359,1
input-150.tsp,3356,4500,0.98,1e-05,0.92,132096.000000000,0.169151644,1
input-150.tsp,3358,4500,0.98,1e-05,0.92,132736.265625000,0.165345885,1
input-150.tsp,3359,4500,0.98,1e-05,0.92,128349.937500000,0.169604989,1
input-150.tsp,3360,4500,0.98,1e-05,0.92,131079.687500000,0.179019128,1
input-150.tsp,3361,4500,0.98,1e-05,0.92,132864.000000000,0.162572974,1
input-150.tsp,3362,4500,0.98,1e-05,0.92,135168.003906250,0.167955471,1
input-150.tsp,3364,4500,0.98,1e-05,0.92,128384.000000000,17585.747815386,0
input-150.tsp,3365,4500,0.98,1e-05,0.92,132352.000000000,0.147326181,1
input-150.tsp,3363,4500,0.98,1e-05,0.92,131192.000000000,0.168680240,1
input-150.tsp,3366,4500,0.98,1e-05,0.92,131584.000000000,0.158836376,1
input-150.tsp,3367,4500,0.98,1e-05,0.92,133376.031250000,0.165313736,1
input-150.tsp,3368,4500,0.98,1e-05,0.92,132096.000000000,0.165602965,1
input-150.tsp,3369,4500,0.98,1e-05,0.92,133193.000000000,0.169853843,1
input-150.tsp,3370,4500,0.98,1e-05,0.92,131264.000000000,0.160497245,1
input-150.tsp,3372,4500,0.98,1e-05,0.92,132608.000000000,0.159152395,1
input-150.tsp,3371,4500,0.98,1e-05,0.92,132116.812500000,0.156888898,1
input-150.tsp,3373,4500,0.98,1e-05,0.92,133120.000000000,0.161900654,1
input-150.tsp,3374,4500,0.98,1e-05,0.92,132258.000000000,0.172442779,1
input-150.tsp,3375,4500,0.98,1e-05,0.92,131776.000000000,0.156611818,1
input-150.tsp,3376,4500,0.98,1e-05,0.92,132505.000000000,0.166345776,1
input-150.tsp,3377,4500,0.98,1e-05,0.92,133120.000000000,0.169927374,1
input-150.tsp,3378,4500,0.98,1e-05,0.92,131264.000000000,0.164880418,1
input-150.tsp,3380,4500,0.98,1e-05,0.92,131152.000000000,0.152986601,1
input-150.tsp,3379,4500,0.98,1e-05,0.92,133120.000000000,0.161753509,1
input-150.tsp,3381,4500,0.98,1e-05,0.92,129534.740722656,0.170971632,1
input-150.tsp,3382,4500,0.98,1e-05,0.92,133124.000000000,0.159234234,1
input-150.tsp,3383,4500,0.98,1e-05,0.92,132236.000000000,0.184703313,1
input-150.tsp,3384,4500,0.98,1e-05,0.92,131584.000000000,0.175811343,1
input-150.tsp,3385,4500,0.98,1e-05,0.92,130688.000000000,0.171701225,1
input-150.tsp,3386,4500,0.98,1e-05,0.92,132096.000000000,33759.799547210,0
input-150.tsp,3387,4500,0.98,1e-05,0.92,133008.343750000,0.153585514,1
input-150.tsp,3388,4500,0.98,1e-05,0.92,128512.000000000,0.164035252,1
input-150.tsp,3389,4500,0.98,1e-05,0.92,130688.000000000,0.157423118,1
input-150.tsp,3390,4500,0.98,1e-05,0.92,129756.000000000,0.164315214,1
input-150.tsp,3391,4500,0.98,1e-05,0.92,130304.000000000,0.170997756,1
input-150.tsp,3392,4500,0.98,1e-05,0.92,134144.000000000,0.177317995,1
input-150.tsp,3393,4500,0.98,1e-05,0.92,127979.718750000,0.165499643,1
input-150.tsp,3394,4500,0.98,1e-05,0.92,126972.000000000,0.165481516,1
input-150.tsp,3395,4500,0.98,1e-05,0.92,132096.000000000,11405.328832623,0
input-150.tsp,3397,4500,0.98,1e-05,0.92,133636.000000000,0.153108999,1
input-150.tsp,3396,4500,0.98,1e-05,0.92,126976.000000000,0.161116328,1
input-150.tsp,3398,4500,0.98,1e-05,0.92,126975.999023438,0.165255677,1
input-150.tsp,3399,4500,0.98,1e-05,0.92,131472.000000000,0.161955689,1
input-150.tsp,3400,4500,0.98,1e-05,0.92,133120.000000000,0.165201203,1
input-150.tsp,3401,4500,0.98,1e-05,0.92,125952.000000000,0.163925259,1
input-150.tsp,3402,4500,0.98,1e-05,0.92,128992.000000000,0.162087062,1
input-150.tsp,3404,4500,0.98,1e-05,0.92,129024.000000000,0.166267757,1
input-150.tsp,3405,4500,0.98,1e-05,0.92,132096.000000000,0.161490096,1
input-150.tsp,3403,4500,0.98,1e-05,0.92,129024.000000000,0.147687106,1
input-150.tsp,3406,4500,0.98,1e-05,0.92,131271.000000000,0.169109482,1
input-150.tsp,3407,4500,0.98,1e-05,0.92,130304.000000000,0.168579082,1
input-150.tsp,3408,4500,0.98,1e-05,0.92,131584.000000000,0.169942079,1
input-150.tsp,3409,4500,0.98,1e-05,0.92,133120.000000000,0.158248978,1
input-150.tsp,3410,4500,0.98,1e-05,0.92,128512.000000000,0.155640028,1
input-150.tsp,3411,4500,0.98,1e-05,0.92,133120.000000000,0.167007801,1
input-150.tsp,3412,4500,0.98,1e-05,0.92,132618.000000000,0.153026492,1
input-150.tsp,3413,4500,0.98,1e-05,0.92,128832.000000000,0.147540729,1
input-150.tsp,3414,4500,0.98,1e-05,0.92,130292.000000000,0.171507778,1
input-150.tsp,3415,4500,0.98,1e-05,0.92,131587.453125000,0.161411727,1
input-150.tsp,3416,4500,0.98,1e-05,0.92,128944.000000000,0.150250447,1
input-150.tsp,3417,4500,0.98,1e-05,0.92,131968.000000000,0.161377409,1
input-150.tsp,3418,4500,0.98,1e-05,0.92,131648.000000000,0.160993968,1
input-150.tsp,3419,4500,0.98,1e-05,0.92,129520.000000000,0.174088152,1
input-150.tsp,3420,4500,0.98,1e-05,0.92,132144.000000000,0.150067905,1
input-150.tsp,3421,4500,0.98,1e-05,0.92,129816.000000000,0.164367090,1
input-150.tsp,3422,4500,0.98,1e-05,0.92,130414.000000000,0.162778444,1
input-150.tsp,3423,4500,0.98,1e-05,0.92,135169.000000000,0.168751913,1
input-150.tsp,3424,4500,0.98,1e-05,0.92,133120.500000000,0.179091904,1
input-150.tsp,3425,4500,0.98,1e-05,0.92,128912.000000000,0.179823789,1
input-150.tsp,3426,4500,0.98,1e-05,0.92,132490.000000000,0.152921446,1
input-150.tsp,3427,4500,0.98,1e-05,0.92,132172.676757812,0.172174341,1
