instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,143,4500,0.99,1e-05,0.92,131712.000000000,0.172766184,1
input-150.tsp,144,4500,0.99,1e-05,0.92,134144.000000000,0.171650434,1
input-150.tsp,145,4500,0.99,1e-05,0.92,132608.000000000,0.160174195,1
input-150.tsp,146,4500,0.99,1e-05,0.92,126976.000000000,0.149933694,1
input-150.tsp,147,4500,0.99,1e-05,0.92,130048.000000000,0.172113974,1
input-150.tsp,148,4500,0.99,1e-05,0.92,133120.000000000,0.165853460,1
input-150.tsp,149,4500,0.99,1e-05,0.92,131776.000000000,0.165708675,1
input-150.tsp,150,4500,0.99,1e-05,0.92,130048.000000000,0.163254896,1
input-150.tsp,151,4500,0.99,1e-05,0.92,131776.000000000,0.160097687,1
input-150.tsp,152,4500,0.99,1e-05,0.92,131728.000000000,0.168150075,1
input-150.tsp,153,4500,0.99,1e-05,0.92,129536.000000000,0.163295033,1
input-150.tsp,154,4500,0.99,1e-05,0.92,129536.000000000,0.172130085,1
input-150.tsp,155,4500,0.99,1e-05,0.92,130560.000000000,0.168664422,1
input-150.tsp,156,4500,0.99,1e-05,0.92,133440.008300781,0.160422662,1
input-150.tsp,157,4500,0.99,1e-05,0.92,131584.000000000,0.152638560,1
input-150.tsp,158,4500,0.99,1e-05,0.92,128319.500000000,0.160992551,1
input-150.tsp,159,4500,0.99,1e-05,0.92,130048.000000000,0.166980536,1
input-150.tsp,161,4500,0.99,1e-05,0.92,128968.250000000,0.171964348,1
input-150.tsp,162,4500,0.99,1e-05,0.92,131904.000000000,0.149659924,1
input-150.tsp,160,4500,0.99,1e-05,0.92,131136.000000000,0.167647172,1
input-150.tsp,164,4500,0.99,1e-05,0.92,132096.000000000,0.163291162,1
input-150.tsp,163,4500,0.99,1e-05,0.92,128608.000000000,0.155450330,1
input-150.tsp,165,4500,0.99,1e-05,0.92,135168.000000000,0.171361858,1
input-150.tsp,166,4500,0.99,1e-05,0.92,132100.000000000,0.159455547,1
input-150.tsp,167,4500,0.99,1e-05,0.92,132096.000000000,0.156180963,1
input-150.tsp,168,4500,0.99,1e-05,0.92,130432.000000000,0.168191428,1
input-150.tsp,170,4500,0.99,1e-05,0.92,128960.000000000,0.164485778,1
input-150.tsp,169,4500,0.99,1e-05,0.92,139264.000000000,0.162450033,1
input-150.tsp,171,4500,0.99,1e-05,0.92,131175.500000000,0.160415978,1
input-150.tsp,172,4500,0.99,1e-05,0.92,130048.000000000,0.152153393,1
input-150.tsp,173,4500,0.99,1e-05,0.92,130824.000000000,0.160947267,1
input-150.tsp,174,4500,0.99,1e-05,0.92,131424.000000000,0.171289927,1
